Column1;Column2;Column3;Column4
czywiesz4029;dlaczego Hitler uwa¿a³ Hansa Littena za zagro¿enie dla ruchu narodowo-socjalistycznego?;e0/e1/fb/e7/af/ec/5a/ee/88/aa/57/2d/84/81/fa/2a/wikiHans#Litten/wikiHans#Litten.xml;wikiHans#Litten
czywiesz4030;co mo¿e oznaczaæ obecnoœæ osteopoikilii i bia³o-¿ó³tych, skórno-podskórnych guzków?;22/61/05/21/08/e1/be/fb/d9/e1/cc/11/95/e6/5f/f3/wikiOsteopoikilia/wikiOsteopoikilia.xml;wikiOsteopoikilia
czywiesz4031;w jakim japoñskim mieœcie znajduje siê dok³adna replika pomnika Chopina z warszawskich £azienek?;9f/b1/71/62/1e/86/40/73/7d/8d/18/dc/89/70/56/45/wikiPomnik#Fryderyka#Chopina#w#Warszawie/wikiPomnik#Fryderyka#Chopina#w#Warszawie.xml;wikiPomnik#Fryderyka#Chopina#w#Warszawie
czywiesz4032;dlaczego stosuje siê chemioprofilaktykê zaka¿eñ meningokokowych?;58/32/73/42/8c/c7/14/2e/c7/dc/0b/e1/7d/db/4b/bc/wikiChemioprofilaktyka#zaka_380_e_324_#meningokokowych/wikiChemioprofilaktyka#zaka_380_e_324_#meningokokowych.xml;wikiChemioprofilaktyka#zaka_380_e_324_#meningokokowych
czywiesz4033;w jaki sposób wyzwalano fryca?;29/8d/4d/50/3d/0c/81/01/9d/8a/ed/a3/3c/0d/52/34/wikiWyzwolenie#kosiarza/wikiWyzwolenie#kosiarza.xml;wikiWyzwolenie#kosiarza
czywiesz4034;którzy w³adcy kupowali obrazy niderlandzkiego pejza¿ysty Barenda Cornelisa Koekkoeka?;64/37/97/9e/b5/9c/ab/d5/86/d9/3a/e7/3e/a8/9f/fe/wikiBarend#Cornelis#Koekkoek/wikiBarend#Cornelis#Koekkoek.xml;wikiBarend#Cornelis#Koekkoek
czywiesz4035;ile zwyciêstw mia³ na swoim koncie as niemieckiego lotnictwa Karl Christ?;2a/6f/ff/08/5b/7c/68/c1/48/1d/a0/99/4a/d1/fe/0a/wikiKarl#Christ/wikiKarl#Christ.xml;wikiKarl#Christ
czywiesz4036;do czego s³u¿y stosowany w rehabilitacji koflator?;92/87/7f/6a/cd/84/ae/3b/ac/99/4c/99/97/9d/fa/28/wikiKoflator/wikiKoflator.xml;wikiKoflator
czywiesz4037;ile obrazów namalowa³ Aaron Draper Shattuck?;fa/ac/1d/5a/da/2a/38/c7/d4/1d/8d/6e/26/98/13/6b/wikiAaron#Draper#Shattuck/wikiAaron#Draper#Shattuck.xml;wikiAaron#Draper#Shattuck
czywiesz4038;gdzie mo¿na spotkaæ paj¹ka wa³êsaka zwyczajnego?;49/08/aa/3c/3a/61/49/e0/72/59/93/ee/34/92/26/07/wikiWa_322__281_sak#zwyczajny/wikiWa_322__281_sak#zwyczajny.xml;wikiWa_322__281_sak#zwyczajny
czywiesz4039;kogo najprawdopodobniej przedstawi³ Rembrandt na obrazie pt. ¯ydowska narzeczona?;cf/96/16/c0/0e/58/6b/c9/4f/db/2a/f9/ed/4d/d7/9e/wiki_379_ydowska#narzeczona/wiki_379_ydowska#narzeczona.xml;wiki_379_ydowska#narzeczona
czywiesz4040;w jakich realiach osadzony jest obraz Rembrandta Porwanie Europy?;20/65/a0/21/ee/17/84/7b/6e/e7/ea/74/85/32/b6/25/wikiPorwanie#Europy#_40_obraz#Rembrandta_41_/wikiPorwanie#Europy#_40_obraz#Rembrandta_41_.xml;wikiPorwanie#Europy#_40_obraz#Rembrandta_41_
czywiesz4041;ile izomerów konstytucyjnych posiada nonakozan?;a1/4b/66/50/12/bf/02/97/44/35/81/60/b7/2c/fb/41/wikiNonakozan/wikiNonakozan.xml;wikiNonakozan
czywiesz4042;w jaki sposób osobiste prze¿ycia Honoriusza Balzaka wp³ynê³y na treœæ jego powieœci pt. Jaszczur?;b6/d6/10/53/28/10/6c/7e/6d/e7/f9/6d/28/04/19/7a/wikiJaszczur/wikiJaszczur.xml;wikiJaszczur
czywiesz4043;jaki wp³yw maj¹ metaloproteinazy macierzy zewn¹trzkomórkowej na rozwój nowotworu w organizmie cz³owieka?;93/d3/75/f2/b5/21/34/f4/c8/12/86/71/e1/88/7f/be/wikiMetaloproteinazy#macierzy#zewn_261_trzkom_243_rkowej/wikiMetaloproteinazy#macierzy#zewn_261_trzkom_243_rkowej.xml;wikiMetaloproteinazy#macierzy#zewn_261_trzkom_243_rkowej
czywiesz4044;co mo¿na zrobiæ, jeœli seks analny jest przyczyn¹ szczeliny odbytu?;5c/70/af/e0/f7/b8/99/87/e4/53/a8/f7/7c/e6/79/56/wikiSzczelina#odbytu/wikiSzczelina#odbytu.xml;wikiSzczelina#odbytu
czywiesz4045;kiedy prezydent Havel czuje siê, jakby go ob³azi³y œlimaki?;70/f3/4a/00/40/87/4a/21/67/09/2f/ec/cc/45/12/9d/wikiCzechy#_40_nazwa_41_/wikiCzechy#_40_nazwa_41_.xml;wikiCzechy#_40_nazwa_41_
czywiesz4046;który w³oski architekt wspó³pracowa³ z jugos³owiañsk¹ partyzantk¹ komunistyczn¹ jako burmistrz?;9a/d3/c4/47/29/ba/8f/69/79/87/2f/09/8a/f7/f0/0a/wikiMax#Fabiani/wikiMax#Fabiani.xml;wikiMax#Fabiani
czywiesz4047;jakie najwy¿sze miejsce zajê³a reprezentacja Polski w Mistrzostwach Œwiata Bezdomnych w Pi³ce No¿nej?;77/d3/64/71/fc/81/ae/2b/a2/a9/e3/bd/87/90/9a/86/wikiMistrzostwa#_346_wiata#Bezdomnych#w#Pi_322_ce#No_380_nej/wikiMistrzostwa#_346_wiata#Bezdomnych#w#Pi_322_ce#No_380_nej.xml;wikiMistrzostwa#_346_wiata#Bezdomnych#w#Pi_322_ce#No_380_nej
czywiesz4048;gdzie Ernest Marsh Poate napisa³ wiêkszoœæ swoich powieœci i opowiadañ?;16/b5/56/58/68/a0/2e/47/6b/36/50/ca/b6/ea/53/f4/wikiErnest#Marsh#Poate/wikiErnest#Marsh#Poate.xml;wikiErnest#Marsh#Poate
czywiesz4049;jakie osoby s¹ szczególnie predysponowane do wyst¹pienia zespo³u zaburzeñ dro¿noœci jelita biodrowego?;0c/21/d3/46/7e/56/de/6b/b9/2a/44/73/04/bd/04/90/wikiZesp_243__322_#zaburze_324_#dro_380_no_347_ci#jelita#biodrowego/wikiZesp_243__322_#zaburze_324_#dro_380_no_347_ci#jelita#biodrowego.xml;wikiZesp_243__322_#zaburze_324_#dro_380_no_347_ci#jelita#biodrowego
czywiesz4050;kiedy piranie Natterera s¹ najbardziej agresywne?;00/ec/48/d4/bd/b7/68/6f/30/e8/c2/7b/0b/18/f1/88/wikiPirania#Natterera/wikiPirania#Natterera.xml;wikiPirania#Natterera
czywiesz4051;ile lat mia³ bokser Saoul Mamby, gdy stoczy³ swoj¹ ostatni¹ zawodow¹ walkê?;92/97/8b/43/2f/99/4d/86/0e/23/97/2b/db/90/2a/d6/wikiSaoul#Mamby/wikiSaoul#Mamby.xml;wikiSaoul#Mamby
czywiesz4052;w którym roku powróci³ do kraju Rulon polski zrabowany przez Szwedów w 1655?;7c/e3/e7/02/8e/b7/09/a2/39/17/e6/5b/0e/d7/3c/09/wikiRulon#polski/wikiRulon#polski.xml;wikiRulon#polski
czywiesz4053;jakie eksponaty znajduj¹ siê w portugalskim Museu do Ar?;8c/db/ff/db/74/09/80/97/8c/5f/c2/ad/0b/89/3c/b4/wikiMuseu#do#Ar/wikiMuseu#do#Ar.xml;wikiMuseu#do#Ar
czywiesz4054;jaka piosenka da³a zespo³owi ABBA zwyciêstwo Konkursu Eurowizji w 1974 r.?;bf/9c/d1/b6/9f/43/cc/ed/4b/ef/65/8c/64/11/63/53/wikiWaterloo#_40_singel_41_/wikiWaterloo#_40_singel_41_.xml;wikiWaterloo#_40_singel_41_
czywiesz4055;do jakiej gildii nale¿a³ Paulus Moreelse?;37/79/89/1f/15/7a/7f/be/5a/51/26/b9/94/9f/84/6d/wikiPaulus#Moreelse/wikiPaulus#Moreelse.xml;wikiPaulus#Moreelse
czywiesz4056;który miêdzynarodowy turniej sportowy zawdziêcza swoj¹ nazwê nekrologowi?;7e/ad/a6/dd/86/b4/b2/67/5a/2c/b6/bb/f0/92/5a/7d/wikiThe#Ashes/wikiThe#Ashes.xml;wikiThe#Ashes
czywiesz4057;jaki pogl¹d na œwiatowy kryzys gospodarczy wyrazi³ Benedykt XVI w swojej encyklice Caritas in veritate?;43/ec/58/f9/97/98/ab/5b/61/21/9f/d1/16/d4/62/cf/wikiCaritas#in#veritate/wikiCaritas#in#veritate.xml;wikiCaritas#in#veritate
czywiesz4058;który kapitan ¿eglugi wielkiej nosi³ miano Kapitana w spódnicy?;bf/e2/cb/10/2c/04/ae/a2/f2/1c/92/3d/81/80/d9/11/wikiDanuta#Kobyli_324_ska_45_Walas/wikiDanuta#Kobyli_324_ska_45_Walas.xml;wikiDanuta#Kobyli_324_ska_45_Walas
czywiesz4059;czego dotyczy Historia carcerum napisana przez Caspara Peucera?;98/52/4d/40/21/c9/76/01/37/1d/f1/b3/45/20/c0/bb/wikiCaspar#Peucer/wikiCaspar#Peucer.xml;wikiCaspar#Peucer
czywiesz4060;do jakiej schizmy doprowadzi³ Akt Jednoœci?;bf/fa/79/08/31/fa/58/77/6d/70/33/d1/6d/e2/7e/82/wikiSchizma#akacja_324_ska/wikiSchizma#akacja_324_ska.xml;wikiSchizma#akacja_324_ska
czywiesz4061;czym zwierzyniec ró¿ni siê od ogrodu zoologicznego?;9f/9f/db/2a/e0/80/50/21/10/6d/a5/69/ad/24/96/51/wikiZwierzyniec#_40__322_owiectwo_41_/wikiZwierzyniec#_40__322_owiectwo_41_.xml;wikiZwierzyniec#_40__322_owiectwo_41_
czywiesz4062;jaki eponim medyczny pochodzi od Laurentiusa Heistera?;89/d8/53/ff/a6/37/36/13/9f/62/e6/0f/c7/39/c0/ab/wikiLaurentius#Heister/wikiLaurentius#Heister.xml;wikiLaurentius#Heister
czywiesz4063;do czego s³u¿¹ klapki toaletowe w Japonii?;af/cd/c2/68/f8/db/9b/63/cc/fd/05/d5/18/17/42/65/wikiUbikacje#w#Japonii/wikiUbikacje#w#Japonii.xml;wikiUbikacje#w#Japonii
czywiesz4064;jak moksonidyna wp³ywa na œmiertelnoœæ u pacjentów z objawow¹ niewydolnoœci¹ serca?;30/af/e2/61/98/67/1d/93/80/69/7b/52/72/d0/7b/a0/wikiMoksonidyna/wikiMoksonidyna.xml;wikiMoksonidyna
czywiesz4065;dlaczego biskup Wilfryd z Yorku znalaz³ siê w wiêzieniu?;e3/5f/fc/2a/49/43/94/dc/86/b5/77/29/0a/84/d5/6c/wikiWilfryd#z#Yorku/wikiWilfryd#z#Yorku.xml;wikiWilfryd#z#Yorku
czywiesz4066;kto jako pierwszy w Polsce wprowadzi³ do rutynowej diagnostyki chorób koœci badania morfometryczne tkanki kostnej?;4a/ae/9f/da/3f/1a/66/ab/6e/aa/4d/16/c0/7f/92/fb/wikiZbigniew#Gburek/wikiZbigniew#Gburek.xml;wikiZbigniew#Gburek
czywiesz4067;w jakim mieœcie U³adzimir Andrejczanka ukoñczy³ studia rolnicze?;1f/75/f4/d3/5c/35/4e/f8/36/13/84/3f/b2/d6/8d/03/wikiU_322_adzimir#Andrejczanka/wikiU_322_adzimir#Andrejczanka.xml;wikiU_322_adzimir#Andrejczanka
czywiesz4068;z jakiego powodu zwo³ano synod w Whitby?;85/89/39/df/b8/56/bc/30/ea/cd/7e/6e/1d/11/98/8f/wikiSynod#w#Whitby/wikiSynod#w#Whitby.xml;wikiSynod#w#Whitby
czywiesz4069;na którym wydziale Uniwersytetu £ódzkiego studiowa³ Mieczys³aw Bandurka i kiedy te studia ukoñczy³?;36/51/c5/e4/11/9a/e1/e6/ed/bc/01/a9/b2/01/8e/93/wikiMieczys_322_aw#Bandurka/wikiMieczys_322_aw#Bandurka.xml;wikiMieczys_322_aw#Bandurka
czywiesz4070;jak brzmi odg³os su³tana z³otogrzbietego?;69/1b/54/ea/78/77/9e/06/f9/9b/d1/39/97/03/d2/4c/wikiSu_322_tan#z_322_otogrzbiety/wikiSu_322_tan#z_322_otogrzbiety.xml;wikiSu_322_tan#z_322_otogrzbiety
czywiesz4071;jak¹ funkcjê pe³ni³ w okresie istnienia Estoñskiej SRR Olev Laanjärv, minister spraw wewnêtrznych w rz¹dzie Edgara Savisaara?;e4/ae/a0/5d/00/d3/c9/e8/9a/f5/9e/44/78/40/5d/dd/wikiOlev#Laanj_228_rv/wikiOlev#Laanj_228_rv.xml;wikiOlev#Laanj_228_rv
czywiesz4072;gdzie do 1981 roku znajdowa³ siê skarbiec katedry Œwiêtego Paw³a w Münster?;fe/37/1c/ba/a1/72/43/87/96/a0/32/9e/c9/a6/d0/8b/wikiKatedra#_346_wi_281_tego#Paw_322_a#w#M_252_nster/wikiKatedra#_346_wi_281_tego#Paw_322_a#w#M_252_nster.xml;wikiKatedra#_346_wi_281_tego#Paw_322_a#w#M_252_nster
czywiesz4073;czyim teœciem by³ pose³ na Sejm PRL IX kadencji Zbigniew Gessler?;95/61/c6/9c/a1/df/b8/09/d1/80/29/c1/87/d8/5b/92/wikiZbigniew#Gessler/wikiZbigniew#Gessler.xml;wikiZbigniew#Gessler
czywiesz4074;jaki tytu³ nosi³o czasopismo poœwiêcone historii hrabstwa k³odzkiego redagowane przez Wilhelma Hohausa?;12/d0/9c/bf/a6/1b/da/bd/2a/1a/8e/e4/4f/da/c0/57/wikiWilhelm#Hohaus/wikiWilhelm#Hohaus.xml;wikiWilhelm#Hohaus
czywiesz4075;kto zosta³ wybrany MVP Mistrzostw Œwiata Juniorów w 2009 roku?;a6/b8/77/24/56/eb/6a/ad/f0/8a/ed/4e/d7/70/81/ca/wikiJohn#Tavares/wikiJohn#Tavares.xml;wikiJohn#Tavares
czywiesz4076;co by³o przyczyn¹ czerwcowego zamachu stanu w Hondurasie?;c3/38/8e/48/59/18/0f/b6/16/98/24/df/9c/f9/32/25/wikiZamach#stanu#w#Hondurasie#_40_2009_41_/wikiZamach#stanu#w#Hondurasie#_40_2009_41_.xml;wikiZamach#stanu#w#Hondurasie#_40_2009_41_
czywiesz4077;w ilu studiach nagraniowych by³ nagrywany album zespo³u Stream of Passion pt. Embrace the Storm?;c2/8f/2b/4a/11/33/b1/2e/ae/db/d0/80/0b/bf/13/4b/wikiEmbrace#the#Storm/wikiEmbrace#the#Storm.xml;wikiEmbrace#the#Storm
czywiesz4078;jak¹ rozpiêtoœæ skrzyde³ ma Epargyreus clarus?;83/f5/f1/be/52/e8/99/7b/84/d1/6f/70/a8/c5/83/bd/wikiEpargyreus#clarus/wikiEpargyreus#clarus.xml;wikiEpargyreus#clarus
czywiesz4079;jak nazywany jest znajduj¹cy siê w Parku Ratuszowym w Krakowie pomnik o bli¿ej nieokreœlonym kszta³cie?;1d/e4/7c/4d/28/d0/74/7c/f9/10/80/8a/cd/42/04/7f/wikiPark#Ratuszowy#w#Krakowie/wikiPark#Ratuszowy#w#Krakowie.xml;wikiPark#Ratuszowy#w#Krakowie
czywiesz4080;jaki efekt charakterystyczny dla obrazów olejnych próbowa³ wyeliminowaæ belgijski malarz Antoine Wiertz?;84/d9/83/36/9f/f8/01/6b/b0/a3/c7/cb/38/48/d8/86/wikiAntoine#Wiertz/wikiAntoine#Wiertz.xml;wikiAntoine#Wiertz
czywiesz4081;sk¹d pochodzi motyw Judyty i Holofernesa szczególnie popularny w malarstwie barokowym?;27/ea/9f/2c/46/80/d3/ee/08/5d/da/0d/81/78/ec/34/wikiMotyw#Judyty#i#Holofernesa#w#malarstwie/wikiMotyw#Judyty#i#Holofernesa#w#malarstwie.xml;wikiMotyw#Judyty#i#Holofernesa#w#malarstwie
czywiesz4082;jakim modyfikacjom ulega³ herb Rogowa?;c4/7b/5c/76/8f/7a/6f/24/e6/d5/1a/eb/c3/21/b9/ce/wikiHerb#Rogowa/wikiHerb#Rogowa.xml;wikiHerb#Rogowa
czywiesz4083;jak Adolf Hitler w paŸdzierniku 1942 roku rozkaza³ traktowaæ pojmanych alianckich komandosów?;04/23/98/60/5c/32/92/e0/1f/63/55/55/a1/8e/50/7c/wikiKommandobefehl/wikiKommandobefehl.xml;wikiKommandobefehl
czywiesz4084;dlaczego zas³onak kleisty mo¿e zawieraæ wiêksze stê¿enie rtêci ni¿ gleba, na której roœnie?;84/44/d5/6f/c4/d4/ed/85/ce/3d/7f/d3/c8/19/01/be/wikiZas_322_onak#kleisty/wikiZas_322_onak#kleisty.xml;wikiZas_322_onak#kleisty
czywiesz4085;jak¹ chorobê wnios³a do rodu Gonzagów druga ¿ona Franciszka I Gonzagi?;dd/c8/69/76/72/62/ec/65/3a/d5/64/26/62/f3/86/8e/wikiFranciszek#I#Gonzaga/wikiFranciszek#I#Gonzaga.xml;wikiFranciszek#I#Gonzaga
czywiesz4086;kim by³ Antoni Kêpiñski wiêziony w Miranda de Ebro, jednym z frankistowskich obozów koncentracyjnych?;10/77/49/3b/f8/6c/d2/bf/a6/1f/c4/c1/b9/ce/14/f1/wikiFrankistowskie#obozy#koncentracyjne/wikiFrankistowskie#obozy#koncentracyjne.xml;wikiFrankistowskie#obozy#koncentracyjne
czywiesz4087;na czym polega syndrom jerozolimski wystêpuj¹cy wœród pielgrzymów i turystów odwiedzaj¹cych Palestynê?;56/59/48/49/dd/b0/64/cf/29/0b/d0/70/7b/ec/1e/0b/wikiSyndrom#jerozolimski/wikiSyndrom#jerozolimski.xml;wikiSyndrom#jerozolimski
czywiesz4088;kim byli mieszkañcy Pa³acu Klifowego znajduj¹cego siê obecnie na terenie Parku Narodowego Mesa Verde w Stanach Zjednoczonych?;9d/f5/98/dd/3f/03/94/34/e7/07/d6/74/d5/cd/5a/d3/wikiPa_322_ac#Klifowy/wikiPa_322_ac#Klifowy.xml;wikiPa_322_ac#Klifowy
czywiesz4089;za co w Amsterdamie zosta³ aresztowany Teodor I Neuhoff, król Korsyki?;9f/db/c4/e6/f5/eb/d2/77/02/cb/98/ca/2b/23/7a/de/wikiTeodor#I#Neuhoff/wikiTeodor#I#Neuhoff.xml;wikiTeodor#I#Neuhoff
czywiesz4090;jaki udzia³ w kapitale Europejskiego Systemu Banków Centralnych ma Narodowy Bank Wêgier?;f7/67/53/77/c0/98/21/fe/03/cd/98/95/44/3a/e8/b8/wikiNarodowy#Bank#W_281_gier/wikiNarodowy#Bank#W_281_gier.xml;wikiNarodowy#Bank#W_281_gier
czywiesz4091;który z ksi¹¿¹t dzielnicowych stawi³ czo³o III najazdowi mongolskiemu na prze³omie 1287 i 1288 roku?;e5/32/08/9d/7b/01/b4/8a/37/26/6f/57/1d/52/b0/47/wikiIII#najazd#mongolski#na#Polsk_281_/wikiIII#najazd#mongolski#na#Polsk_281_.xml;wikiIII#najazd#mongolski#na#Polsk_281_
czywiesz4092;"do czego zachêca³ François Debeauvais w ""liœcie wojennym"" wydanym do bojówkarzy bretoñskich?";ac/50/a1/97/fb/6c/cf/63/34/0d/11/5a/ab/16/f6/e0/wikiFran_231_ois#Debeauvais/wikiFran_231_ois#Debeauvais.xml;wikiFran_231_ois#Debeauvais
czywiesz4093;w jakich okolicznoœciach zmar³ biskup w³oc³awski Antoni Paw³owski?;2c/28/16/00/37/ed/4c/25/ee/80/1d/1b/5d/aa/e4/21/wikiAntoni#Paw_322_owski/wikiAntoni#Paw_322_owski.xml;wikiAntoni#Paw_322_owski
czywiesz4094;ile stopni prowadzi na szczyt góry Tai w chiñskiej prowincji Szantung?;92/4b/e8/a9/eb/7d/4a/39/f4/72/7a/e3/93/5f/79/70/wikiTai#Shan/wikiTai#Shan.xml;wikiTai#Shan
czywiesz4095;kim by³a ¿ona Janusza Warmiñskiego, wieloletniego dyrektora Teatru Ateneum im. Stefana Jaracza w Warszawie?;34/a4/3e/1c/6e/50/0c/2d/9f/28/8b/d8/01/70/98/b7/wikiJanusz#Warmi_324_ski/wikiJanusz#Warmi_324_ski.xml;wikiJanusz#Warmi_324_ski
czywiesz4096;gdzie zosta³ z³apany i œciêty przywódca buntu Koggego w Gdañsku w latach 1456/1457?;91/ba/9a/fa/4a/46/21/1a/9e/4e/8e/ee/9e/2b/ad/fe/wikiBunt#Koggego/wikiBunt#Koggego.xml;wikiBunt#Koggego
czywiesz4097;na jakim historycznym dokumencie najbardziej widoczny podpis z³o¿y³ John Hancock?;f1/ec/c5/b9/d5/20/66/e5/76/39/34/f6/5c/b2/d0/fa/wikiJohn#Hancock/wikiJohn#Hancock.xml;wikiJohn#Hancock
czywiesz4098;"ile ofiar poch³onê³a w lutym 1942 roku katastrofa francuskiego okrêtu podwodnego ""Surcouf""?";0a/22/50/c0/e9/0f/e7/8c/18/6c/8a/bb/e2/8f/ce/a9/wikiSurcouf#_40_1934_41_/wikiSurcouf#_40_1934_41_.xml;wikiSurcouf#_40_1934_41_
czywiesz4099;dlaczego król niemiecki Henryk VI wyszed³ ca³o z katastrofy budowlanej w Erfurcie 26 lipca 1184?;96/78/b7/08/83/b1/7e/3e/bb/99/93/ed/ae/b8/42/84/wikiKatastrofa#budowlana#w#Erfurcie#_40_1184_41_/wikiKatastrofa#budowlana#w#Erfurcie#_40_1184_41_.xml;wikiKatastrofa#budowlana#w#Erfurcie#_40_1184_41_
czywiesz4100;na których igrzyskach olimpijskich opiekunem Stanis³awy Walasiewicz i Janusza Kusociñskiego by³ zamordowany póŸniej w Katyniu lekkoatleta Józef Baran-Bilewski?;1e/d6/32/5d/fe/8a/a3/98/ac/5c/d2/3b/45/b9/43/9a/wikiJ_243_zef#Baran_45_Bilewski/wikiJ_243_zef#Baran_45_Bilewski.xml;wikiJ_243_zef#Baran_45_Bilewski
czywiesz4101;jakiej narodowoœci byli ¿o³nierze spoczywaj¹cy na cmentarzu jenieckim w Pile-Leszkowie?;90/b4/4f/c6/dc/27/ac/a3/7f/a3/75/58/eb/8f/b8/a0/wikiCmentarz#jeniecki#w#Pile_45_Leszkowie/wikiCmentarz#jeniecki#w#Pile_45_Leszkowie.xml;wikiCmentarz#jeniecki#w#Pile_45_Leszkowie
czywiesz4102;w jakich okolicznoœciach cesarz Micha³ VIII Paleolog dowiedzia³ siê o zdobyciu Konstantynopola 25 lipca 1261?;14/34/aa/75/4b/c8/b3/7a/35/ed/a5/6d/4b/37/08/0e/wikiZdobycie#Konstantynopola#_40_1261_41_/wikiZdobycie#Konstantynopola#_40_1261_41_.xml;wikiZdobycie#Konstantynopola#_40_1261_41_
czywiesz4103;kiedy odkryto rentgenowski uk³ad podwójny GX 339-4 znajduj¹cy siê w gwiazdozbiorze O³tarz?;32/08/cb/34/4e/7e/2b/5e/be/8e/3e/43/c0/c9/7c/54/wikiGX#339_45_4/wikiGX#339_45_4.xml;wikiGX#339_45_4
czywiesz4104;ile wsi nale¿a³o do klasztoru Neuzelle?;39/be/9b/c7/34/7d/0c/35/1c/90/fe/ae/8b/0f/94/fe/wikiKlasztor#Neuzelle/wikiKlasztor#Neuzelle.xml;wikiKlasztor#Neuzelle
czywiesz4105;jakie potrawy najczêœciej przyprawia siê bazyli¹ cytrynow¹?;25/c7/9a/06/52/9f/bc/a8/b0/77/11/c5/26/50/9a/1c/wikiBazylia#cytrynowa/wikiBazylia#cytrynowa.xml;wikiBazylia#cytrynowa
czywiesz4106;jak uk³ada³y siê stosunki miêdzy muzu³mañsk¹ dynasti¹ Burydów a Królestwem Jerozolimskim?;69/96/2a/ce/0d/a3/f8/b1/30/62/ff/db/0b/37/aa/3c/wikiBurydzi/wikiBurydzi.xml;wikiBurydzi
czywiesz4107;czy obraz Wenus i Mars Sandra Botticelliego znajduje siê obecnie w Victoria and Albert Museum w Londynie?;cd/46/66/e1/bd/dc/5a/b9/53/d7/73/a3/e3/c8/de/82/wikiWenus#i#Mars/wikiWenus#i#Mars.xml;wikiWenus#i#Mars
czywiesz4108;jak Francuzi zareagowali na powieœæ Brunona Jasieñskiego Palê Pary¿?;d2/5a/bb/96/63/0c/98/d8/44/47/af/90/40/b0/2e/17/wikiPal_281_#Pary_380_/wikiPal_281_#Pary_380_.xml;wikiPal_281_#Pary_380_
czywiesz4109;dlaczego papie¿ Juliusz II na portrecie namalowanym przez Rafaela ma d³ug¹, siw¹ brodê?;1b/54/9c/81/41/a0/13/07/02/f2/c4/c3/59/58/96/12/wikiPortret#Juliusza#II/wikiPortret#Juliusza#II.xml;wikiPortret#Juliusza#II
czywiesz4110;które pañstwo oprócz Francji mia³o do dyspozycji Fregaty rakietowe typu Floréal?;d0/3d/8b/ca/77/48/ac/fb/42/1d/cc/9e/be/77/e9/92/wikiFregaty#rakietowe#typu#Flor_233_al/wikiFregaty#rakietowe#typu#Flor_233_al.xml;wikiFregaty#rakietowe#typu#Flor_233_al
czywiesz4111;gdzie znajduje siê miasto Bassano del Grappa, od którego malarz Jacopo Dal Ponte przybra³ swój pseudonim?;a3/c9/85/19/3b/72/e5/ee/27/9d/71/e5/78/f4/22/3f/wikiJacopo#Bassano/wikiJacopo#Bassano.xml;wikiJacopo#Bassano
czywiesz4112;w jaki sposób plemiona Konga uhonorowa³y Paula Schebestê za dzia³ania na rzecz ratowania kultury Pigmejów?;49/2b/76/cc/0b/9f/2e/7f/59/bd/79/4d/39/0e/43/cc/wikiPaul#Schebesta/wikiPaul#Schebesta.xml;wikiPaul#Schebesta
czywiesz4113;jak¹ dewizê mia³ ordynariusz diecezji warmiñskiej bp Józef Drzazga?;6a/b7/24/46/22/44/8d/91/bf/ae/27/19/08/d0/94/c6/wikiJ_243_zef#Drzazga/wikiJ_243_zef#Drzazga.xml;wikiJ_243_zef#Drzazga
czywiesz4114;które kontynenty po³¹czy tunel Marmaray?;50/ad/68/60/e5/e1/4f/ca/14/63/94/21/49/74/75/a7/wikiMarmaray/wikiMarmaray.xml;wikiMarmaray
czywiesz4115;czym w historii szachów zas³yn¹³ Maurice Ashley?;b4/94/1c/9b/b9/90/9c/c0/4f/d1/82/85/de/6d/1d/e2/wikiMaurice#Ashley/wikiMaurice#Ashley.xml;wikiMaurice#Ashley
czywiesz4116;który stan USA ratyfikowa³ znosz¹c¹ niewolnictwo 13. poprawkê do Konstytucji Stanów Zjednoczonych dopiero 130 lat po jej uchwaleniu?;af/ed/be/24/f7/02/23/f9/7b/a3/9f/3c/32/c3/54/cb/wiki13_46_#poprawka#do#Konstytucji#Stan_243_w#Zjednoczonych/wiki13_46_#poprawka#do#Konstytucji#Stan_243_w#Zjednoczonych.xml;wiki13_46_#poprawka#do#Konstytucji#Stan_243_w#Zjednoczonych
czywiesz4117;dlaczego koœció³ w Hronseku ulokowano poza granicami osady, a do jego budowy nie u¿yto kamienia ani ¿elaza?;68/68/6e/ea/07/0c/f2/8c/f7/09/b1/44/75/21/e4/c6/wikiKo_347_ci_243__322_#artykularny#w#Hronseku/wikiKo_347_ci_243__322_#artykularny#w#Hronseku.xml;wikiKo_347_ci_243__322_#artykularny#w#Hronseku
czywiesz4118;co ma wspólnego Brzydkie kacz¹tko z autobiografi¹ Hansa Christiana Andersena?;15/c2/34/17/d9/3c/04/e8/3d/05/54/67/9c/21/76/1c/wikiBrzydkie#kacz_261_tko/wikiBrzydkie#kacz_261_tko.xml;wikiBrzydkie#kacz_261_tko
czywiesz4119;z jakiej odleg³oœci sonda Voyager 1 wykona³a fotografiê Pale Blue Dot?;16/d2/29/85/c1/c7/1c/56/96/94/5d/5e/80/8a/6b/f1/wikiPale#Blue#Dot/wikiPale#Blue#Dot.xml;wikiPale#Blue#Dot
